Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
244-3-11952,Mixed Clarinet Quartet,At an Old Trysting Place,MacDowell,Harris,Ludwig Music Publishing Company [Woodland Sketches],3,
244-3-11953,Mixed Clarinet Quartet,To a Wild Rose,MacDowell,Harris,Ludwig Music Publishing Company [Woodland Sketches],3,
244-3-11954,Mixed Clarinet Quartet,Two Tone Poems,MacDowell,McKay,C.L. Barnhouse Company,3,
244-3-11955,Mixed Clarinet Quartet,Menuetto,Mozart,Gee,Pro-Art Publications,3,
244-3-11956,Mixed Clarinet Quartet,Aria and Minuet,Scarlatti,Johnson,"Rubank, Inc.",3,
244-3-11957,Mixed Clarinet Quartet,Traumerei,Schumann,Dorff,"Kendor Music, Inc.",3,
244-3-11945,Mixed Clarinet Quartet,"Chorale Why Grievest Thou, O My Soul",Bach,Voxman,"Rubank, Inc. [Ensemble Classics, Book II]",3,
244-3-11946,Mixed Clarinet Quartet,Sarabande (from First French Suite),Bach,Voxman,"Rubank, Inc. [Ensemble Classics, Book II]",3,
244-3-11947,Mixed Clarinet Quartet,Andante Sostenuto (from Quartet),Flegier,Voxman,"Rubank, Inc. [Ensemble Classics, Book II]",3,
244-3-11950,Mixed Clarinet Quartet,Marche Solennelle,Handel,Voxman,"Rubank, Inc. [Ensemble Classics, Book II]",3,
244-1-11914,Mixed Clarinet Quartet,Divertimento,Willis,,Southern Music Company,1,"(play any 3 mvts) (3 b-flat cl, bass cl)"
244-2-11920,Mixed Clarinet Quartet,English Dance Suite,Byrd,Gordon,"Carl Fischer, Inc.",2,"(play 2 mvts) (2 b-flat cl, alto cl(or b-flat cl), bass cl)"
244-3-11958,Mixed Clarinet Quartet,Ringdove Serenade,Storms,,Ed Sueta Publications,3,"(2 b-flat cl, alto cl (or b-flat cl), bass cl)"
244-2-26485,Mixed Clarinet Quartet,Six Bagatelles,Bartok,Schmidt,"Western International Music, Inc.",2,
244-2-26486,Mixed Clarinet Quartet,Dry Bones,Buss,,Brixton Publications,2,
244-3-26487,Mixed Clarinet Quartet,Beau Soir,Debussy,Schmidt,"Western International Music, Inc.",3,
244-1-26488,Mixed Clarinet Quartet,Moment Musical,Giovannini,,RBC Publications,1,
244-1-26489,Mixed Clarinet Quartet,Easy Winners,Joplin,Halferty,"Kendor Music, Inc.",1,
244-2-26490,Mixed Clarinet Quartet,"Andante and Marcia (from Serenade, Opus 55)",Stark,Gee,"Kendor Music, Inc.",2,
244-2-26491,Mixed Clarinet Quartet,Three Fairy Tales,Villa-Lobos,Schmidt,"Western International Music, Inc.",2,
244-1-34828,Mixed Clarinet Quartet,Quartet No. 3,Howland,Gregory,JW Pepper,1,(play one mvt) (any published combination)
244-3-31409,Mixed Clarinet Quartet,Fuga con un Soggetto Solo,Corelli,Bricault,BRS Music,3,"(3 cl, bass cl)"
244-1-31410,Mixed Clarinet Quartet,Moto Perpetuo,Paganini,Frackenpohl,"Kendor Music, Inc.",1,"(3 cl, bass cl)"
244-1-31411,Mixed Clarinet Quartet,"Quartet in D, Op. 50, No. 6",Haydn,Johnston/Woy,"Kendor Music, Inc.",1,"(3 cl, bass cl)"
244-2-31412,Mixed Clarinet Quartet,Rondo from Sonata in Bb,Mozart,Gee,"Kendor Music, Inc.",2,"(3 cl, bass cl)"
244-3-31413,Mixed Clarinet Quartet,Marche Militaire Francaise,Saint-Saens,Halferty,"Kendor Music, Inc.",3,"(3 cl, bass cl)"
244-3-31415,Mixed Clarinet Quartet,Rondeau from Abdelazar,Purcell,Girtmon,Cimarron Music Press,3,"(3 cl, bass cl)"
244-1-34586,Mixed Clarinet Quartet,Euphoric Dance,Byrd,,Eighth Note Publications,1,
244-1-34587,Mixed Clarinet Quartet,Die Dreigroschenoper,Weill,Rae,Universal Editions,1,"(play mvts I, III, V & VI)"
244-1-34588,Mixed Clarinet Quartet,Early Hungarian Dances,Ferenc,,Editio Musica Budapest,1,"(Eb, Bb cl, Bb cl, bass)"
244-1-34589,Mixed Clarinet Quartet,Scenes from Hungary,Ferenc,,Editio Musica Budapest,1,"(Eb, Bb cl, Bb cl, bass) (play all EXCEPT No. 5)"
244-1-34590,Mixed Clarinet Quartet,Latin Dance No. 1 - Charanga di Xiomara Reyes,Hiketick,,ALRY Publications,1,
244-1-34591,Mixed Clarinet Quartet,Latin Dance No. 2 - Merengue Sempre di Aychem Sunal,Hiketick,,ALRY Publications,1,
244-1-34592,Mixed Clarinet Quartet,Latin Dance No. 3 - Dansa Latino di Maria del Real,Hiketick,,ALRY Publications,1,
244-1-34593,Mixed Clarinet Quartet,Tango,Hiketick,,ALRY Publications,1,
244-1-34594,Mixed Clarinet Quartet,Playful Quartet,Decancq,,ALRY Publications,1,
244-1-34595,Mixed Clarinet Quartet,"Quartet, ""The Hunt,"" K. 459",Mozart,Gibson,JPM Music Publications,1,
244-1-34596,Mixed Clarinet Quartet,Overture to Alessandro,Handel,Gregory,JW Pepper,1,
244-1-34597,Mixed Clarinet Quartet,"The ""Queen of the Night Arias"" from The Magic Flute",Mozart,Jones,RBC Publications,1,
244-1-34598,Mixed Clarinet Quartet,"Andantino and Allegro from Don Giovanni, K. 257",Mozart,Jones,RBC Publications,1,
244-1-34599,Mixed Clarinet Quartet,"The Cherubinbo Arias from Le Nozze di Figaro, K. 492",Mozart,Jones,RBC Publications,1,
244-1-34600,Mixed Clarinet Quartet,"Two Arias from Cosi fan Tutti, K. 588",Mozart,Jones,RBC Publications,1,
244-1-34601,Mixed Clarinet Quartet,"Two Arias from The Abduction from the Seraglio, K. 384",Mozart,Jones,RBC Publications,1,
244-1-34602,Mixed Clarinet Quartet,"Rondo from Serenade No. 10, K. 361, Gran Partita",Mozart,Craig,ALRY Publications,1,
244-1-34603,Mixed Clarinet Quartet,"Great Fugue in G Minor, BWV 542",Bach,Johnston,ALRY Publications,1,
244-1-34608,Mixed Clarinet Quartet,Balkan Dance No. 2 - Elagatni Pies,Hiketick,,ALRY Publications,1,
244-1-34606,Mixed Clarinet Quartet,Jiddische Sjlimmert,Hiketick,,ALRY Publications,1,
244-1-34607,Mixed Clarinet Quartet,Balkan Dance No. 1- Igra Sretje,Hiketick,,ALRY Publications,1,
244-1-34609,Mixed Clarinet Quartet,Balkan Dance No. 3 - Brza Igra,Hiketick,,ALRY Publications,1,
244-1-34610,Mixed Clarinet Quartet,"Five Bagatelles, op. 47, Mvt. 5 - Finale",Dvorak,Scott,RBC Publications,1,
244-1-34611,Mixed Clarinet Quartet,Ein Feste Burg ist unser Gott,Bach,Bricault,BRS Music,1,
244-1-34612,Mixed Clarinet Quartet,Magnificent Situations,Snyder,,BRS Music,1,(play three mvts)
244-1-34613,Mixed Clarinet Quartet,The Gigue Fugue,Bach,Bricault,BRS Music,1,
244-1-34614,Mixed Clarinet Quartet,Black,Mellits,,www.marcmellits.com,1,"(2 Bb clar, 2 bass clar)"
244-1-34615,Mixed Clarinet Quartet,Strange Humors,Mackey,,Osti Music,1,(djembe OPTIONAL)
244-2-34845,Mixed Clarinet Quartet,"Canzona in d minor, BVW 588",Bach,Friedrich,KFS Publishing,2,"(2 Bb, 2 bass)"
244-1-35458,Mixed Clarinet Quartet,British Eighth March,Elliot,Corley,CAMco Music,1,
244-2-35731,Mixed Clarinet Quartet,La Paloma (The Dove),Yradier,Balent,"Kendor Music, Inc.",2,
244-1-35732,Mixed Clarinet Quartet,Funeral March of a Marionette,Gounod,Johnston/ ed. Woy,"Kendor Music, Inc.",1,
244-1-35733,Mixed Clarinet Quartet,Allegro from Quartet in F (K. 168 Mvt. 4),Mozart,Johnston/ ed. Woy,"Kendor Music, Inc.",1,
244-1-35734,Mixed Clarinet Quartet,Simple Gifts,Traditional,Niehaus,"Kendor Music, Inc.",1,
244-2-35735,Mixed Clarinet Quartet,"Coro, Tutti",Telemann,Sikes,JPM Music Publications,2,
244-3-35736,Mixed Clarinet Quartet,Chorale and Caprice,Pappas,,JPM Music Publications,3,
244-2-35737,Mixed Clarinet Quartet,Quartet K. 158,Mozart,Gibson,JPM Music Publications,2,
244-1-37239,Mixed Clarinet Quartet,String for Pearl,Patterson,,assignmentearth@gmail.com,1,
244-1-38507,Mixed Clarinet Quartet,Histoire Du Tango (for four clarinets),Piazzolla,Voirpy & Edwards,Edition Lemoine,1,(play one mvt)
244-1-38508,Mixed Clarinet Quartet,Night in Ole San Antone,Chambers,,Aspenwood Music,1,(Eb/2 Bb Cl/Bass)
