Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
444-1-30609,Guitar Quartet,Introduction and Dance,Bogdonovic,,Guitar Solo Publication,1,
444-1-30610,Guitar Quartet,Pequenas Joyas I,Zenamon,,Guitar Solo Publication,1,(play two contrasting mvts)
444-1-30611,Guitar Quartet,Pequenas Joyas II,Zenamon,,Guitar Solo Publication,1,(play two contrasting mvts)
444-1-30612,Guitar Quartet,Pequenas Joyas III,Zenamon,,Guitar Solo Publication,1,(play two contrasting mvts)
444-2-30613,Guitar Quartet,Concerto en Re Maj,Telemann,,Edition Lemoine,2,
444-2-30614,Guitar Quartet,Irish Folk Melody,Sparks,,Ludwig Doblinger,2,
444-2-30615,Guitar Quartet,Six Hits,Staak,,Broekmans & Van Poppel,2,(play two)
444-3-30616,Guitar Quartet,Basic Chamber Music Volume One,Muro,,Chantrelle,3,(play two)
444-3-30617,Guitar Quartet,Basic Chamber Music Volume Two,Muro,,Chantrelle,3,(play two)
444-3-30618,Guitar Quartet,"The Ensemble Book, Guitar Intro 2",Montes,,"Chantrelle [The Ensemble Book, Guitar Intro 2]",3,(play two from Nos. 44 thru 49)
444-1-30620,Guitar Quartet,Pathetique Sonata 2nd Movement,Beethoven,Mayeur,Guitar Solo Publication,1,
444-1-31914,Guitar Quartet,Pavane et Sicilenne,Faure,Sparks,Dobberman-Yppan,1,(play both mvts)
444-1-31915,Guitar Quartet,Kalimba,Kindle,,D'Oz,1,
444-1-31916,Guitar Quartet,Here and Now,Domeniconi,,"Edition Ex Tempore, Berlin",1,
444-1-31917,Guitar Quartet,Chromatique,Mayeur,,Mayeur,1,
444-1-32802,Guitar Quartet,Danzas Espanolas,Granados,Eriksson,Dobberman-Yppan,1,play one
444-2-32844,Guitar Quartet,Rondeau,Mouret,Cantwell,Guitar Solo Publication,2,
444-3-32847,Guitar Quartet,Two Celtic Lullabies,Levesque,,Les Productions D'Oz,3,
444-1-33772,Guitar Quartet,Techno,Kindle,,Les Productions D'Oz [Digital],1,
444-1-37661,Guitar Quartet,Sting of the Blood Orange,Cooper,,Les Productions D'Oz,1,
444-1-37662,Guitar Quartet,A New Beginning,Wrieden,,Les Productions D'Oz,1,
444-1-37663,Guitar Quartet,As the Seasons Go By,Raymond,,Les Productions D'Oz,1,
444-1-37664,Guitar Quartet,Bailando el Gato,Traditional,Johanson,Les Productions D'Oz,1,
444-1-37665,Guitar Quartet,Berceuse,Traditional,Johanson,Les Productions D'Oz,1,
444-1-37666,Guitar Quartet,Morning Dew,Johanson,,Les Productions D'Oz,1,
444-1-37667,Guitar Quartet,"Olives, Lemon, and Lamb",Johanson,,Les Productions D'Oz,1,
444-1-37668,Guitar Quartet,The Autumn Wind,Johanson,,Les Productions D'Oz,1,
444-1-37669,Guitar Quartet,Trois Episodes,Piris,,Les Productions D'Oz,1,(play No. 2 - Anicroches)
444-1-37670,Guitar Quartet,Four Seasons,Mirto,,Les Productions D'Oz,1,
444-1-37671,Guitar Quartet,Toccata de los Vientos,Schwarz,,Les Productions D'Oz,1,
444-1-37672,Guitar Quartet,Milonga para Franchino,Gallino,,Les Productions D'Oz,1,
444-1-37673,Guitar Quartet,Acoustic Counterpoint,Houghton,,Les Productions D'Oz,1,
444-1-37674,Guitar Quartet,Missing Señor Astor,Schwarz,,Les Productions D'Oz,1,
444-1-37675,Guitar Quartet,Couleur Swing,Tisserand,,Les Productions D'Oz,1,
444-1-37676,Guitar Quartet,Couleur Salsa,Tisserand,,Les Productions D'Oz,1,
444-1-37677,Guitar Quartet,La java des rétros,Tisserand,,Les Productions D'Oz,1,
444-1-37678,Guitar Quartet,Vintage,Tisserand,,Les Productions D'Oz,1,
444-1-37679,Guitar Quartet,Gnossienes after Erik Satie,Goss,,Les Productions D'Oz,1,
444-1-37680,Guitar Quartet,Suite Venezoleado,Maldonado,,Les Productions D'Oz,1,
444-1-37681,Guitar Quartet,Toccata-Humoresque,Amelkina-Vera,,Les Productions D'Oz,1,
444-1-37682,Guitar Quartet,Moon Tango,Meneret,,Les Productions D'Oz,1,
444-1-37683,Guitar Quartet,Thoughts of Michael,Savage,,Every Generation Music,1,
444-2-37684,Guitar Quartet,La Sandunga,Traditional,Johanson,Les Productions D'Oz,2,
444-2-37685,Guitar Quartet,Maria Dolores,Meneret,,Les Productions D'Oz,2,
444-2-37686,Guitar Quartet,Trois Episodes,Meneret,,Les Productions D'Oz,2,(play No. 1 - Equisse)
444-2-37687,Guitar Quartet,Lonestar Ballad,Kaya,,Les Productions D'Oz,2,
444-2-37688,Guitar Quartet,3 Movements for 4,Beauvais,,Les Productions D'Oz,2,(play two mvts)
444-2-37689,Guitar Quartet,A Midsummer Night’s Suite,Kruisbrink,,Les Productions D'Oz,2,(play two mvts)
444-3-37690,Guitar Quartet,La Rumba Loca,Cooper,,Les Productions D'Oz,3,
444-3-37691,Guitar Quartet,"1, 2, 3 Dance!",Kruisbrink,,Les Productions D'Oz,3,(play one mvt)
444-3-37692,Guitar Quartet,Introduction to Guitar Ensemble,de Arakal,,Les Productions D'Oz,3,(play two mvts)
444-1-40643,Guitar Quartet,Concerto Op. 3 No. 6,Vivaldi,Sparks,Doberman Editions,1,(play two mvts)
444-1-40644,Guitar Quartet,Malaguena,Kindle,,Les Productions D'Oz,1,
444-1-40645,Guitar Quartet,Sevillanas,Kindle,,Les Productions D'Oz,1,
444-1-40646,Guitar Quartet,Berimbao,Kindle,,Les Productions D'Oz,1,
444-1-40647,Guitar Quartet,Parti Tango,Kindle,,Les Productions D'Oz,1,
444-1-40648,Guitar Quartet,Tango Libre,Kindle,,Les Productions D'Oz,1,
444-1-40649,Guitar Quartet,Danse Hongroise No. 5,Brahms,Trepanier,Les Productions D'Oz,1,
444-1-40650,Guitar Quartet,Danse Macabre,Saint-Saens,Trepanier,Les Productions D'Oz,1,
444-1-40651,Guitar Quartet,Pavane Op. 50 and Sicilienne,Faure,Sparks,Doberman Editions,1,(play one)
444-1-40652,Guitar Quartet,Clair de Lune,Debussy,Sparks,Doberman Editions,1,
444-1-40653,Guitar Quartet,La fille aux cheveux de lin,Debussy,Sparks,Les Productions D'Oz,1,
444-1-40654,Guitar Quartet,Dance Suite,Houghton,,Les Productions D'Oz,1,(play Tango)
444-1-40655,Guitar Quartet,Cafe Suite,Houghton,,Les Productions D'Oz,1,(play two mvts)
444-1-40656,Guitar Quartet,Tico Tico (Choro),Abreu,Levesque,Les Productions D'Oz,1,
444-1-40658,Guitar Quartet,Sinfonia K. 76,Mozart,Johanson,Les Productions D'Oz,1,(play one mvt)
444-1-40659,Guitar Quartet,"Military March Op. 51, No. 1, D. 733",Schubert,Sparks,Doberman Editions,1,
444-1-40660,Guitar Quartet,"Sevilla from Suite Espanola, Op. 47",Albeniz,Sparks,Les Productions D'Oz,1,
444-1-40661,Guitar Quartet,Goyescas: Intermezzo,Granados,Sparks,Les Productions D'Oz,1,
444-1-40662,Guitar Quartet,Selections from Carmen Vol 1 & 2,Bizet,Sparks,Les Productions D'Oz,1,(play two mvts)
444-1-40663,Guitar Quartet,Djembe,York,,andrewyork.net,1,(djembe OPTIONAL)
444-1-40664,Guitar Quartet,Lotus Eaters,York,,andrewyork.net,1,
444-1-40665,Guitar Quartet,Incantation & Rain,Amelkina-Vera,,Les Productions D'Oz,1,
444-1-40666,Guitar Quartet,Couleur Tango,Tisserand,,Les Productions D'Oz,1,
444-1-40667,Guitar Quartet,Pictures at an Exhibition,Mussorgsky,Sparks,Dobberman-Yppan,1,(play two mvts)
444-1-40668,Guitar Quartet,Fuego,Willis,,Clear Note,1,
444-1-40669,Guitar Quartet,Four Short Seasons,Zohn,,Les Productions D'Oz,1,(play one mvt)
444-1-40670,Guitar Quartet,Guitar Lounge,Kindle,,Les Productions D'Oz,1,
444-1-40671,Guitar Quartet,Rumba,Rak,,Henry Lemoine,1,
444-1-40672,Guitar Quartet,Sabre Dance,Khachaturian,Mallard,Guitar Chamber Music Press,1,
444-1-40673,Guitar Quartet,Secure the Moon with Three Rings,Graham,,Les Productions D'Oz,1,
444-1-40674,Guitar Quartet,St. Paul's Suite,Holst,Rinehart,Les Productions D'Oz,1,(play one mvt)
444-1-40675,Guitar Quartet,"Symphony No. 7, 2nd Mvt.",Beethoven,McNaughton,Les Productions D'Oz,1,
444-1-40676,Guitar Quartet,Oyun,Domeniconi,,Edition Margaux,1,(play one mvt)
444-2-40677,Guitar Quartet,"Guitar Quartets, Volume 2",various,Nye,"Clear Note [Guitar Quartets, Volume 2]",2,(play Bouree & Hornpipe from Water Music)
444-2-40678,Guitar Quartet,Chanson grecque (Greek Song),Traditional,Kindle,Les Productions D'Oz,2,
444-2-40679,Guitar Quartet,3 Gymnopedies,Satie,Joubert,Les Productions D'Oz,2,(play one)
444-2-40680,Guitar Quartet,A Dublin Lullaby,Houghton,,Les Productions D'Oz,2,
444-2-40681,Guitar Quartet,Samba Lele,Traditional Brazilian,Bataini,Les Productions D'Oz,2,
444-2-40682,Guitar Quartet,Guarani Suite,Bournet,,Les Productions D'Oz,2,(play two mvts)
444-2-40683,Guitar Quartet,Venezuelan Waltz,Traditional,Tisserand,Les Productions D'Oz,2,
444-2-40684,Guitar Quartet,Romance,Anonymous,Levesque,Les Productions D'Oz,2,
444-2-40685,Guitar Quartet,Mary Hamilton,Traditional Scottish Folk Song,Levesque,Les Productions D'Oz,2,
444-2-40686,Guitar Quartet,Tarantelle Italienne,Traditional,Kindle,Les Productions D'Oz,2,
444-2-40687,Guitar Quartet,Fiesta Mediterranea,Loncar,,Les Productions D'Oz,2,
444-2-40688,Guitar Quartet,6 American Folk Songs,Traditional,Sparks,Les Productions D'Oz,2,(play one mvt)
444-2-40689,Guitar Quartet,El Condor Pasa,Traditional Peruvian,Gaudreau,Les Productions D'Oz,2,
444-2-40690,Guitar Quartet,The Bell and Pendulum,Marcum,,Guitarcurriculum.com,2,
444-2-40691,Guitar Quartet,Prelude No. 4 Op. 28,Chopin,Swasey,Guitarcurriculum.com,2,
444-2-40692,Guitar Quartet,Riverflow,Loncar,,Les Productions D'Oz,2,
444-2-40693,Guitar Quartet,Valse Venezuelienne,Tisserand,,Les Productions D'Oz,2,
444-2-40694,Guitar Quartet,Portomento Waltz,Zohn,,Les Productions D'Oz,2,
444-2-40695,Guitar Quartet,Sounds of Silence,Simon,Jones,Sheet Music Direct,2,
444-2-40696,Guitar Quartet,Harbour Lanterns,Eady,,Corda Music Publications,2,
444-2-40697,Guitar Quartet,Julia,Lennon & McCartney,Couasnon,Editions Henry Lemoine,2,
444-2-40698,Guitar Quartet,Kingston Rasta,Leu,,Les Productions D'Oz,2,
444-3-40699,Guitar Quartet,Two Slavic Melodies,Traditional Ukrainian,Meneret,Les Productions D'Oz,3,(play one)
444-3-40700,Guitar Quartet,Automne,Kindle,,Les Productions D'Oz,3,
444-3-40701,Guitar Quartet,Ca Fait peur aux Oiseaux,Bernard,Gaudreau,Les Productions D'Oz,3,
444-3-40702,Guitar Quartet,Suantri,Traditional Irish Folk Song,Levesque,Les Productions D'Oz,3,
444-1-40790,Guitar Quartet,A Pukwudgie Tale,Davila,,www.jaglomusic.com,1,
444-1-40791,Guitar Quartet,Seguidilla,Bizet,Sarre,Houston Youth Guitar,1,
444-1-40792,Guitar Quartet,Brandenburg Concerto No. 3,Bach,Sarre,Houston Youth Guitar,1,(play 3rd mvt)
444-2-40793,Guitar Quartet,La Cumparsita,Rodriguez,Gaudreau,Les Productions D'Oz,2,
444-2-40794,Guitar Quartet,Margarita y Linda Ballesteros,Traditional Panamanian,Kindle,Les Productions D'Oz,2,
444-2-40795,Guitar Quartet,Maria Dolores Suite,Meneret,,Les Productions D'Oz,2,(play one mvt)
444-2-40796,Guitar Quartet,Nocturne No. 1,Keplinger,,Self-Published Music,2,
444-2-40797,Guitar Quartet,Moonflower,Keplinger,,Self-Published Music,2,
444-2-40798,Guitar Quartet,Ethereal Gaze,Keplinger,,Self-Published Music,2,
444-2-40799,Guitar Quartet,E Minor Fugue (from Lute Suite No. 1),Bach,Sarre,Houston Youth Guitar,2,
444-2-40800,Guitar Quartet,Frederick Noad's Classical Guitar Treasury,Praetorius,Noad,Chester Music Ltd. [Frederick Noad's Classical Guitar Treasury],2,(play two from Galliards 1 - 4 OR Courante 1 OR Courante 2 OR Volte 1 OR Volte 2 OR Pavane d Spaigne)
444-3-40801,Guitar Quartet,Frederick Noad's Classical Guitar Treasury,Praetorius,Noad,Chester Music Ltd. [Frederick Noad's Classical Guitar Treasury],3,(play Bansle Double OR Spangoletta)
